# BUSCO version is: 5.4.7 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length	OrthoDB_url	Description
504at7088	Complete	Hmel213001o	4788149	4796371	+	2197.9	1286	https://v10-1.orthodb.org/?query=504at7088	Rab-GTPase-TBC domain
505at7088	Complete	Hmel215003o	4286863	4279195	-	2270.3	1190	https://v10-1.orthodb.org/?query=505at7088	WD40/YVTN repeat-like-containing domain superfamily
506at7088	Complete	Hmel221001o	6032112	5999600	-	1910.3	951	https://v10-1.orthodb.org/?query=506at7088	Ankyrin repeat
509at7088	Complete	Hmel218003o	5808910	5805101	-	2126.4	1071	https://v10-1.orthodb.org/?query=509at7088	Leucine-rich repeat
511at7088	Complete	Hmel215003o	7820484	7845889	+	2654.7	1514	https://v10-1.orthodb.org/?query=511at7088	SNF2-related, N-terminal domain
513at7088	Complete	Hmel214004o	4970268	4956539	-	1898.9	1239	https://v10-1.orthodb.org/?query=513at7088	PAN/Apple domain
515at7088	Complete	Hmel217001o	4883807	4868741	-	2313.7	1121	https://v10-1.orthodb.org/?query=515at7088	uDENN domain
516at7088	Complete	Hmel217001o	7370376	7358906	-	2020.1	1039	https://v10-1.orthodb.org/?query=516at7088	GH15-like domain
517at7088	Complete	Hmel210001o	10387517	10375786	-	2249.4	1512	https://v10-1.orthodb.org/?query=517at7088	BRK domain
518at7088	Complete	Hmel206001o	7326362	7329736	+	2226.7	1014	https://v10-1.orthodb.org/?query=518at7088	Nck-associated protein 1
519at7088	Complete	Hmel212001o	3837567	3868705	+	2087.9	1216	https://v10-1.orthodb.org/?query=519at7088	SPRY domain
522at7088	Complete	Hmel214004o	6381702	6425460	+	2240.1	1167	https://v10-1.orthodb.org/?query=522at7088	guanine nucleotide exchange factor subunit Rich
526at7088	Complete	Hmel204001o	6170617	6174767	+	1635.9	969	https://v10-1.orthodb.org/?query=526at7088	Aminoacyl-tRNA synthetase, class Ia
527at7088	Complete	Hmel216002o	4690	16962	+	2651.6	1552	https://v10-1.orthodb.org/?query=527at7088	Mu homology domain
530at7088	Complete	Hmel205001o	6023366	6013520	-	1989.3	1076	https://v10-1.orthodb.org/?query=530at7088	TRAPP II complex, Trs120
531at7088	Complete	Hmel201001o	14180931	14168074	-	1782.1	1956	https://v10-1.orthodb.org/?query=531at7088	A0A0L7LKD8_9NEOP
532at7088	Complete	Hmel207001o	2811966	2804978	-	1822.1	1536	https://v10-1.orthodb.org/?query=532at7088	DEAD/DEAH box helicase domain
538at7088	Complete	Hmel209001o	5701015	5709917	+	1884.5	994	https://v10-1.orthodb.org/?query=538at7088	TRAPP II complex, TRAPPC10
543at7088	Complete	Hmel218003o	14360260	14387092	+	4578.4	4451	https://v10-1.orthodb.org/?query=543at7088	uncharacterized protein LOC105382669
544at7088	Complete	Hmel212001o	10930545	10951499	+	1835.9	885	https://v10-1.orthodb.org/?query=544at7088	CUB domain
547at7088	Complete	Hmel218003o	12111019	12156985	+	1648.6	853	https://v10-1.orthodb.org/?query=547at7088	Cation-transporting P-type ATPase, C-terminal
550at7088	Complete	Hmel200210o	17954	30603	+	2059.2	1119	https://v10-1.orthodb.org/?query=550at7088	Pancreatic trypsin inhibitor Kunitz domain
552at7088	Complete	Hmel206001o	7787270	7775004	-	2317.9	1414	https://v10-1.orthodb.org/?query=552at7088	DNA-directed DNA polymerase, family B, exonuclease domain
553at7088	Complete	Hmel213001o	17478006	17491894	+	2151.4	1150	https://v10-1.orthodb.org/?query=553at7088	Zinc finger, RanBP2-type
556at7088	Complete	Hmel220003o	4351467	4332438	-	2127.1	1107	https://v10-1.orthodb.org/?query=556at7088	Ankyrin repeat
558at7088	Complete	Hmel217001o	9251044	9236510	-	2666.5	1385	https://v10-1.orthodb.org/?query=558at7088	Zinc finger, TAZ-type
559at7088	Complete	Hmel221001o	13175644	13163707	-	2104.1	1044	https://v10-1.orthodb.org/?query=559at7088	Phosphatidylinositol-specific phospholipase C, X domain
562at7088	Complete	Hmel213001o	5693200	5712302	+	2446.2	1355	https://v10-1.orthodb.org/?query=562at7088	Rapamycin-insensitive companion of mTOR, middle domain
563at7088	Complete	Hmel219001o	9168001	9164492	-	2179.5	1032	https://v10-1.orthodb.org/?query=563at7088	DDHD domain
566at7088	Complete	Hmel211001o	5743025	5728680	-	2134.8	1089	https://v10-1.orthodb.org/?query=566at7088	Protein kinase domain
569at7088	Complete	Hmel211001o	9932195	9962346	+	1783.0	932	https://v10-1.orthodb.org/?query=569at7088	Cyclic nucleotide-binding domain
571at7088	Complete	Hmel212001o	3493587	3481283	-	1965.3	1023	https://v10-1.orthodb.org/?query=571at7088	Cation/H+ exchanger
572at7088	Complete	Hmel211001o	4452771	4474509	+	1814.2	991	https://v10-1.orthodb.org/?query=572at7088	Dbl homology (DH) domain
578at7088	Complete	Hmel221001o	7370845	7384276	+	1895.6	941	https://v10-1.orthodb.org/?query=578at7088	Sushi/SCR/CCP domain
583at7088	Complete	Hmel206001o	4933675	4955083	+	2233.7	1192	https://v10-1.orthodb.org/?query=583at7088	zinc finger SWIM domain-containing protein 8-like
584at7088	Complete	Hmel205001o	2746858	2736455	-	2094.2	1106	https://v10-1.orthodb.org/?query=584at7088	uncharacterized protein LOC105386069
589at7088	Complete	Hmel220003o	5093602	5085739	-	2192.5	1090	https://v10-1.orthodb.org/?query=589at7088	K Homology domain, type 1
590at7088	Complete	Hmel217001o	5128931	5149835	+	1431.2	1022	https://v10-1.orthodb.org/?query=590at7088	Immunoglobulin
598at7088	Complete	Hmel211001o	10370513	10388617	+	2228.4	1320	https://v10-1.orthodb.org/?query=598at7088	VPS9 domain
599at7088	Complete	Hmel212001o	3661733	3674248	+	1894.2	1151	https://v10-1.orthodb.org/?query=599at7088	Protein kinase domain
600at7088	Complete	Hmel210001o	11417136	11428301	+	2018.1	1043	https://v10-1.orthodb.org/?query=600at7088	WD40 repeat
601at7088	Complete	Hmel212001o	14275462	14269979	-	2851.7	1514	https://v10-1.orthodb.org/?query=601at7088	Atrophin-like
603at7088	Complete	Hmel213001o	12775507	12782885	+	1827.6	969	https://v10-1.orthodb.org/?query=603at7088	tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal
608at7088	Complete	Hmel206001o	7626918	7616976	-	2121.4	1143	https://v10-1.orthodb.org/?query=608at7088	Tetratricopeptide repeat
609at7088	Complete	Hmel212001o	1803023	1817505	+	2232.9	1120	https://v10-1.orthodb.org/?query=609at7088	Hydantoinase A/oxoprolinase
611at7088	Complete	Hmel212001o	4219085	4233118	+	1890.4	987	https://v10-1.orthodb.org/?query=611at7088	Zinc finger C2H2 superfamily
613at7088	Complete	Hmel201001o	6578431	6598775	+	2245.1	1297	https://v10-1.orthodb.org/?query=613at7088	cilia- and flagella-associated protein 43
614at7088	Complete	Hmel219001o	13332824	13330595	-	627.3	425	https://v10-1.orthodb.org/?query=614at7088	uncharacterized protein LOC105388692
616at7088	Complete	Hmel220003o	6430734	6433982	+	1916.3	939	https://v10-1.orthodb.org/?query=616at7088	DNA-directed DNA polymerase, family B, exonuclease domain
620at7088	Complete	Hmel205001o	2781351	2772445	-	1859.1	1102	https://v10-1.orthodb.org/?query=620at7088	5'-Nucleotidase, C-terminal
621at7088	Complete	Hmel219001o	4118901	4109618	-	1411.7	958	https://v10-1.orthodb.org/?query=621at7088	Coatomer, alpha subunit, C-terminal
622at7088	Complete	Hmel218003o	11397714	11404207	+	2261.5	1473	https://v10-1.orthodb.org/?query=622at7088	Vitellinogen, open beta-sheet
627at7088	Complete	Hmel201001o	12127782	12132105	+	1911.7	976	https://v10-1.orthodb.org/?query=627at7088	Integrator complex subunit 2
628at7088	Complete	Hmel211001o	10957909	10935794	-	2538.5	1530	https://v10-1.orthodb.org/?query=628at7088	Nucleoporin Nup186/Nup192/Nup205
632at7088	Complete	Hmel201001o	13738970	13732470	-	2043.9	1004	https://v10-1.orthodb.org/?query=632at7088	P-type ATPase
633at7088	Complete	Hmel202001o	3915949	3876275	-	2054.7	1062	https://v10-1.orthodb.org/?query=633at7088	Ankyrin repeat
637at7088	Complete	Hmel203003o	1495008	1471290	-	2891.3	1669	https://v10-1.orthodb.org/?query=637at7088	rootletin
638at7088	Complete	Hmel215003o	1822271	1806879	-	1797.2	1023	https://v10-1.orthodb.org/?query=638at7088	Thrombospondin type-1 (TSP1) repeat
639at7088	Complete	Hmel221001o	8417870	8405114	-	2315.2	1682	https://v10-1.orthodb.org/?query=639at7088	Bromodomain
642at7088	Complete	Hmel214004o	3695102	3679375	-	1622.3	925	https://v10-1.orthodb.org/?query=642at7088	Serine-threonine/tyrosine-protein kinase, catalytic domain
643at7088	Complete	Hmel201001o	13770436	13774872	+	1996.4	1151	https://v10-1.orthodb.org/?query=643at7088	Leucine-rich repeat
647at7088	Complete	Hmel220003o	7891930	7901278	+	2211.9	1028	https://v10-1.orthodb.org/?query=647at7088	Peptidase M1, membrane alanine aminopeptidase
649at7088	Complete	Hmel210001o	936854	1015570	+	1901.4	1084	https://v10-1.orthodb.org/?query=649at7088	Thrombospondin type-1 (TSP1) repeat
652at7088	Complete	Hmel205001o	1121934	1142559	+	1167.7	664	https://v10-1.orthodb.org/?query=652at7088	Sec7 domain
655at7088	Complete	Hmel218003o	4808062	4818609	+	2237.7	1169	https://v10-1.orthodb.org/?query=655at7088	Hook-like protein family
657at7088	Complete	Hmel220003o	3391644	3402993	+	2092.8	1155	https://v10-1.orthodb.org/?query=657at7088	uncharacterized protein LOC106109417
658at7088	Complete	Hmel201001o	9304029	9316106	+	2257.4	1159	https://v10-1.orthodb.org/?query=658at7088	Protein kinase domain
659at7088	Complete	Hmel208001o	3866185	3862715	-	2307.8	1059	https://v10-1.orthodb.org/?query=659at7088	Ras guanine-nucleotide exchange factors catalytic domain
660at7088	Complete	Hmel201001o	13748231	13741734	-	1687.1	904	https://v10-1.orthodb.org/?query=660at7088	Cysteine-rich Golgi apparatus protein 1 repeat
662at7088	Complete	Hmel206001o	4787171	4795209	+	2023.8	1147	https://v10-1.orthodb.org/?query=662at7088	uncharacterized protein LOC101737722
664at7088	Complete	Hmel216002o	6553411	6643703	+	1353.9	829	https://v10-1.orthodb.org/?query=664at7088	VPS9 domain
666at7088	Complete	Hmel212001o	13509129	13522951	+	1922.7	1014	https://v10-1.orthodb.org/?query=666at7088	Leucine-rich repeat
667at7088	Complete	Hmel215003o	1723645	1749875	+	1946.9	1131	https://v10-1.orthodb.org/?query=667at7088	uncharacterized protein KIAA0195
670at7088	Complete	Hmel220003o	14150736	14115560	-	1704.7	1189	https://v10-1.orthodb.org/?query=670at7088	Protein kinase domain
672at7088	Complete	Hmel210001o	13175923	13194591	+	2759.0	1887	https://v10-1.orthodb.org/?query=672at7088	A0A0L7LSM3_9NEOP
675at7088	Complete	Hmel214004o	2397540	2409253	+	1941.3	1047	https://v10-1.orthodb.org/?query=675at7088	BTB/POZ domain
678at7088	Complete	Hmel220003o	5606273	5593945	-	2142.6	1171	https://v10-1.orthodb.org/?query=678at7088	Nucleoporin, Nup133/Nup155-like, N-terminal
680at7088	Complete	Hmel212001o	10676542	10664183	-	1443.8	1072	https://v10-1.orthodb.org/?query=680at7088	Rad50/SbcC-type AAA domain
681at7088	Complete	Hmel216002o	449983	432591	-	1960.3	1465	https://v10-1.orthodb.org/?query=681at7088	Domain of unknown function DUF2428, death-receptor-like
690at7088	Complete	Hmel213001o	9185658	9163529	-	1641.6	847	https://v10-1.orthodb.org/?query=690at7088	PDZ domain
692at7088	Complete	Hmel210001o	9720121	9700582	-	2173.1	1156	https://v10-1.orthodb.org/?query=692at7088	Sterol-sensing domain
695at7088	Complete	Hmel219001o	12252044	12256680	+	2134.7	967	https://v10-1.orthodb.org/?query=695at7088	exportin-1
696at7088	Complete	Hmel201001o	8593847	8603228	+	1921.0	904	https://v10-1.orthodb.org/?query=696at7088	GH15-like domain
701at7088	Complete	Hmel217001o	8540239	8513199	-	1991.8	2488	https://v10-1.orthodb.org/?query=701at7088	Kinesin motor domain
705at7088	Complete	Hmel208001o	8745522	8767767	+	2778.4	1596	https://v10-1.orthodb.org/?query=705at7088	integrator complex subunit 1
708at7088	Complete	Hmel221001o	4462865	4447093	-	1759.0	979	https://v10-1.orthodb.org/?query=708at7088	WD40 repeat
711at7088	Complete	Hmel201001o	12548235	12567689	+	1500.2	1346	https://v10-1.orthodb.org/?query=711at7088	uncharacterized protein LOC106127442
713at7088	Complete	Hmel220003o	11170959	11159635	-	1536.2	1057	https://v10-1.orthodb.org/?query=713at7088	codanin-1
714at7088	Complete	Hmel217001o	2478326	2492216	+	2313.8	1295	https://v10-1.orthodb.org/?query=714at7088	Low-density lipoprotein (LDL) receptor class A repeat
716at7088	Complete	Hmel219001o	5205162	5189379	-	1936.8	985	https://v10-1.orthodb.org/?query=716at7088	erythroid differentiation-related factor 1
717at7088	Complete	Hmel220003o	8137724	8150348	+	1727.4	828	https://v10-1.orthodb.org/?query=717at7088	Low density lipoprotein receptor-related protein-like protein
718at7088	Complete	Hmel210001o	9996865	9950003	-	1760.7	965	https://v10-1.orthodb.org/?query=718at7088	Cytosolic carboxypeptidase, N-terminal
721at7088	Complete	Hmel201001o	4241207	4269412	+	1959.0	1194	https://v10-1.orthodb.org/?query=721at7088	Pleckstrin homology domain
723at7088	Complete	Hmel219001o	14623240	14845705	+	1873.8	950	https://v10-1.orthodb.org/?query=723at7088	Kinesin motor domain
724at7088	Complete	Hmel206001o	8568427	8510928	-	1411.8	694	https://v10-1.orthodb.org/?query=724at7088	Calcium-activated potassium channel BK, alpha subunit
730at7088	Complete	Hmel210001o	13208740	13194899	-	1681.3	906	https://v10-1.orthodb.org/?query=730at7088	TATA-binding protein interacting (TIP20)
731at7088	Complete	Hmel207001o	8977233	8981084	+	1778.3	1044	https://v10-1.orthodb.org/?query=731at7088	Helicase, C-terminal
741at7088	Complete	Hmel214004o	41091	37780	-	1933.6	969	https://v10-1.orthodb.org/?query=741at7088	Trafficking protein particle complex subunit 11
742at7088	Complete	Hmel210001o	9806154	9826329	+	1926.0	1131	https://v10-1.orthodb.org/?query=742at7088	Protein kinase domain
752at7088	Complete	Hmel221001o	3178679	3162536	-	1620.2	816	https://v10-1.orthodb.org/?query=752at7088	Bicarbonate transporter, C-terminal
756at7088	Complete	Hmel220003o	9744341	9749834	+	2350.0	1428	https://v10-1.orthodb.org/?query=756at7088	Zinc finger C2H2 superfamily
757at7088	Complete	Hmel221001o	4622736	4608655	-	1793.0	913	https://v10-1.orthodb.org/?query=757at7088	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
758at7088	Complete	Hmel207001o	7228048	7234052	+	2096.5	1266	https://v10-1.orthodb.org/?query=758at7088	A0A0L7LGH0_9NEOP
761at7088	Complete	Hmel205001o	7937028	8034516	+	1832.5	1005	https://v10-1.orthodb.org/?query=761at7088	Niemann-Pick C1, N-terminal
764at7088	Complete	Hmel212001o	12575115	12585059	+	1628.8	890	https://v10-1.orthodb.org/?query=764at7088	Integrin alpha-2
765at7088	Complete	Hmel213001o	10408901	10419947	+	1442.9	850	https://v10-1.orthodb.org/?query=765at7088	Glycogen debranching enzyme, central domain
769at7088	Complete	Hmel215003o	3481977	3474548	-	2056.9	1090	https://v10-1.orthodb.org/?query=769at7088	Leucine-rich repeat
772at7088	Complete	Hmel207001o	8685883	8692546	+	1673.7	957	https://v10-1.orthodb.org/?query=772at7088	WASH complex, subunit strumpellin
774at7088	Complete	Hmel213001o	11920252	11903641	-	1859.8	1014	https://v10-1.orthodb.org/?query=774at7088	WD40 repeat
775at7088	Complete	Hmel211001o	7996049	8017328	+	2562.1	1522	https://v10-1.orthodb.org/?query=775at7088	SNF2-related, N-terminal domain
780at7088	Complete	Hmel210001o	6966615	6983948	+	1833.3	1096	https://v10-1.orthodb.org/?query=780at7088	Peptidase S8A, tripeptidyl peptidase II
781at7088	Complete	Hmel221001o	13085121	13125963	+	1618.5	867	https://v10-1.orthodb.org/?query=781at7088	Formin, FH2 domain
787at7088	Complete	Hmel219001o	14897186	14891689	-	1839.5	1085	https://v10-1.orthodb.org/?query=787at7088	EGF-like calcium-binding domain
790at7088	Complete	Hmel221001o	2471378	2468361	-	1904.0	896	https://v10-1.orthodb.org/?query=790at7088	Ephrin receptor ligand binding domain
791at7088	Complete	Hmel204001o	5384752	5391027	+	1851.7	893	https://v10-1.orthodb.org/?query=791at7088	DNA2/NAM7 helicase, AAA domain
793at7088	Complete	Hmel211001o	3244584	3253943	+	1943.9	982	https://v10-1.orthodb.org/?query=793at7088	Importin repeat 4
794at7088	Complete	Hmel206001o	2206702	2216697	+	1958.3	1027	https://v10-1.orthodb.org/?query=794at7088	tubulin-specific chaperone D
795at7088	Complete	Hmel211001o	10636101	10646306	+	1548.1	796	https://v10-1.orthodb.org/?query=795at7088	Translation elongation factor EFG/EF2, domain IV
796at7088	Complete	Hmel216002o	5511453	5556829	+	1952.7	985	https://v10-1.orthodb.org/?query=796at7088	Protein kinase domain
799at7088	Complete	Hmel201001o	14378851	14392452	+	1903.3	960	https://v10-1.orthodb.org/?query=799at7088	Bicarbonate transporter, C-terminal
800at7088	Complete	Hmel201001o	10570369	10553681	-	1967.7	1054	https://v10-1.orthodb.org/?query=800at7088	PPM-type phosphatase domain
802at7088	Complete	Hmel215003o	7276838	7286785	+	1771.1	884	https://v10-1.orthodb.org/?query=802at7088	Dihydroorotate dehydrogenase domain
805at7088	Complete	Hmel220003o	13218100	13207284	-	1889.7	1116	https://v10-1.orthodb.org/?query=805at7088	Rab-GTPase-TBC domain
806at7088	Complete	Hmel213001o	12886097	12893586	+	1786.8	1027	https://v10-1.orthodb.org/?query=806at7088	LOC101741429
817at7088	Complete	Hmel206001o	6492683	6476441	-	2167.4	1896	https://v10-1.orthodb.org/?query=817at7088	PDZ domain
818at7088	Complete	Hmel206001o	3113163	3132985	+	1822.2	1036	https://v10-1.orthodb.org/?query=818at7088	Timeless protein
821at7088	Complete	Hmel215003o	8266193	8246888	-	1520.1	773	https://v10-1.orthodb.org/?query=821at7088	CUB domain
822at7088	Complete	Hmel221001o	6256858	6266462	+	1871.5	961	https://v10-1.orthodb.org/?query=822at7088	Importin-beta, N-terminal domain
826at7088	Complete	Hmel220003o	2286707	2275409	-	1642.6	873	https://v10-1.orthodb.org/?query=826at7088	HECT domain
828at7088	Complete	Hmel212001o	14276566	14286190	+	1359.5	842	https://v10-1.orthodb.org/?query=828at7088	Zinc finger C2H2-type
829at7088	Complete	Hmel218003o	1241641	1235416	-	2287.8	1188	https://v10-1.orthodb.org/?query=829at7088	uncharacterized protein LOC110999686
835at7088	Complete	Hmel211001o	6070911	6091611	+	1391.1	784	https://v10-1.orthodb.org/?query=835at7088	PDZ domain
839at7088	Complete	Hmel218003o	12209502	12232511	+	2212.9	1263	https://v10-1.orthodb.org/?query=839at7088	PTP type protein phosphatase
840at7088	Complete	Hmel221001o	1527195	1537147	+	1634.4	778	https://v10-1.orthodb.org/?query=840at7088	FAD dependent oxidoreductase
841at7088	Complete	Hmel207001o	7950205	7932016	-	1940.4	919	https://v10-1.orthodb.org/?query=841at7088	Cation/H+ exchanger
844at7088	Complete	Hmel215003o	7482132	7497821	+	2101.2	1070	https://v10-1.orthodb.org/?query=844at7088	Ras-associating (RA) domain
845at7088	Complete	Hmel213001o	4472353	4454974	-	2143.9	1154	https://v10-1.orthodb.org/?query=845at7088	Ionotropic glutamate receptor
849at7088	Complete	Hmel214004o	5912146	5895792	-	1629.6	1191	https://v10-1.orthodb.org/?query=849at7088	PTB/PI domain
851at7088	Complete	Hmel209001o	2724094	2711893	-	2267.9	1327	https://v10-1.orthodb.org/?query=851at7088	Protein of unknown function DUF3504
853at7088	Complete	Hmel211001o	7915167	7920580	+	1866.9	1102	https://v10-1.orthodb.org/?query=853at7088	BAT2, N-terminal
860at7088	Complete	Hmel210001o	9754996	9744944	-	1433.9	800	https://v10-1.orthodb.org/?query=860at7088	HECT domain
861at7088	Complete	Hmel213001o	11942810	11930978	-	1750.1	941	https://v10-1.orthodb.org/?query=861at7088	DNA mitochondrial polymerase, exonuclease domain
865at7088	Complete	Hmel207001o	2843810	2873258	+	1492.8	879	https://v10-1.orthodb.org/?query=865at7088	SAPAP family
866at7088	Complete	Hmel212001o	4391868	4404402	+	1852.8	1021	https://v10-1.orthodb.org/?query=866at7088	uncharacterized protein LOC106135765
867at7088	Complete	Hmel209001o	3122437	3004637	-	2462.2	1351	https://v10-1.orthodb.org/?query=867at7088	KASH domain
871at7088	Complete	Hmel202001o	7401260	7389506	-	2180.1	1173	https://v10-1.orthodb.org/?query=871at7088	Uncharacterised domain NUC173
